timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1752961699821,99,Get User Info,200,OK,Moderate Load Test 1-34,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,99,0,0
1752961699920,102,Get My Bookings,200,OK,Moderate Load Test 1-34,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,102,0,0
1752961700022,107,Get Event Details By ID,200,OK,Moderate Load Test 1-34,text,true,,1899,417,1,1,http://localhost:8080/api/events/68742e8626a419aac9543576,107,0,0
1752961700129,111,Get Seat Map By ID,200,OK,Moderate Load Test 1-34,text,true,,3862,431,1,1,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,111,0,0
1752961700240,195,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-34,text,true,,3026,427,1,1,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,195,0,0
1752961700557,404,Login Request,200,OK,Moderate Load Test 1-35,text,true,,1428,242,1,1,http://localhost:8080/api/auth/signin,404,0,2
1752961700962,97,Get All Events,200,OK,Moderate Load Test 1-35,text,true,,2825,392,1,1,http://localhost:8080/api/events,97,0,0
1752961701059,101,Get User Info,200,OK,Moderate Load Test 1-35,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,101,0,0
1752961701160,98,Get My Bookings,200,OK,Moderate Load Test 1-35,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,98,0,0
1752961701258,95,Get Event Details By ID,200,OK,Moderate Load Test 1-35,text,true,,1899,417,1,1,http://localhost:8080/api/events/68742e8626a419aac9543576,95,0,0
1752961701354,96,Get Seat Map By ID,200,OK,Moderate Load Test 1-35,text,true,,3862,431,1,1,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,95,0,0
1752961701450,191,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-35,text,true,,3026,427,1,1,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,191,0,0
1752961701747,386,Login Request,200,OK,Moderate Load Test 1-36,text,true,,1428,242,1,1,http://localhost:8080/api/auth/signin,386,0,1
1752961702133,101,Get All Events,200,OK,Moderate Load Test 1-36,text,true,,2825,392,1,1,http://localhost:8080/api/events,101,0,0
1752961702235,102,Get User Info,200,OK,Moderate Load Test 1-36,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,102,0,0
1752961702337,101,Get My Bookings,200,OK,Moderate Load Test 1-36,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,101,0,0
1752961702439,102,Get Event Details By ID,200,OK,Moderate Load Test 1-36,text,true,,1899,417,1,1,http://localhost:8080/api/events/68742e8626a419aac9543576,102,0,0
1752961702541,103,Get Seat Map By ID,200,OK,Moderate Load Test 1-36,text,true,,3862,431,1,1,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,103,0,0
1752961702644,197,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-36,text,true,,3026,427,1,1,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,197,0,0
1752961702949,419,Login Request,200,OK,Moderate Load Test 1-37,text,true,,1428,242,1,1,http://localhost:8080/api/auth/signin,419,0,1
1752961703368,103,Get All Events,200,OK,Moderate Load Test 1-37,text,true,,2825,392,1,1,http://localhost:8080/api/events,103,0,0
1752961703471,99,Get User Info,200,OK,Moderate Load Test 1-37,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,99,0,0
1752961703570,97,Get My Bookings,200,OK,Moderate Load Test 1-37,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,97,0,0
1752961703667,97,Get Event Details By ID,200,OK,Moderate Load Test 1-37,text,true,,1899,417,1,1,http://localhost:8080/api/events/68742e8626a419aac9543576,97,0,0
1752961703764,102,Get Seat Map By ID,200,OK,Moderate Load Test 1-37,text,true,,3862,431,1,1,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,102,0,0
1752961703866,196,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-37,text,true,,3026,427,1,1,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,196,0,0
1752961704150,379,Login Request,200,OK,Moderate Load Test 1-38,text,true,,1428,242,1,1,http://localhost:8080/api/auth/signin,379,0,0
1752961704529,99,Get All Events,200,OK,Moderate Load Test 1-38,text,true,,2825,392,1,1,http://localhost:8080/api/events,99,0,0
1752961704628,100,Get User Info,200,OK,Moderate Load Test 1-38,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,100,0,0
1752961704729,98,Get My Bookings,200,OK,Moderate Load Test 1-38,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,98,0,0
1752961704827,103,Get Event Details By ID,200,OK,Moderate Load Test 1-38,text,true,,1899,417,1,1,http://localhost:8080/api/events/68742e8626a419aac9543576,103,0,0
1752961704930,100,Get Seat Map By ID,200,OK,Moderate Load Test 1-38,text,true,,3862,431,1,1,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,100,0,0
1752961705030,193,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-38,text,true,,3026,427,1,1,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,193,0,0
1752961705349,387,Login Request,200,OK,Moderate Load Test 1-39,text,true,,1428,242,1,1,http://localhost:8080/api/auth/signin,387,0,1
1752961705736,96,Get All Events,200,OK,Moderate Load Test 1-39,text,true,,2825,392,1,1,http://localhost:8080/api/events,96,0,0
1752961705832,100,Get User Info,200,OK,Moderate Load Test 1-39,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,100,0,0
1752961705932,99,Get My Bookings,200,OK,Moderate Load Test 1-39,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,99,0,0
1752961706031,96,Get Event Details By ID,200,OK,Moderate Load Test 1-39,text,true,,1899,417,1,1,http://localhost:8080/api/events/68742e8626a419aac9543576,96,0,0
1752961706127,100,Get Seat Map By ID,200,OK,Moderate Load Test 1-39,text,true,,3862,431,1,1,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,100,0,0
1752961706228,196,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-39,text,true,,3026,427,1,1,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,196,0,0
1752961706548,391,Login Request,200,OK,Moderate Load Test 1-40,text,true,,1428,242,1,1,http://localhost:8080/api/auth/signin,391,0,1
1752961706940,98,Get All Events,200,OK,Moderate Load Test 1-40,text,true,,2825,392,1,1,http://localhost:8080/api/events,98,0,0
1752961707038,102,Get User Info,200,OK,Moderate Load Test 1-40,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,102,0,0
1752961707140,99,Get My Bookings,200,OK,Moderate Load Test 1-40,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,99,0,0
1752961707240,101,Get Event Details By ID,200,OK,Moderate Load Test 1-40,text,true,,1899,417,1,1,http://localhost:8080/api/events/68742e8626a419aac9543576,101,0,0
1752961707341,101,Get Seat Map By ID,200,OK,Moderate Load Test 1-40,text,true,,3862,431,1,1,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,101,0,0
1752961707442,199,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-40,text,true,,3026,427,1,1,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,199,0,0
1752961707748,400,Login Request,200,OK,Moderate Load Test 1-41,text,true,,1428,242,1,1,http://localhost:8080/api/auth/signin,400,0,0
1752961708148,108,Get All Events,200,OK,Moderate Load Test 1-41,text,true,,2825,392,1,1,http://localhost:8080/api/events,108,0,0
1752961708257,97,Get User Info,200,OK,Moderate Load Test 1-41,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,97,0,0
1752961708355,104,Get My Bookings,200,OK,Moderate Load Test 1-41,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,104,0,0
1752961708460,97,Get Event Details By ID,200,OK,Moderate Load Test 1-41,text,true,,1899,417,1,1,http://localhost:8080/api/events/68742e8626a419aac9543576,97,0,0
1752961708557,99,Get Seat Map By ID,200,OK,Moderate Load Test 1-41,text,true,,3862,431,1,1,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,99,0,0
1752961708656,197,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-41,text,true,,3026,427,1,1,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,197,0,0
1752961708949,389,Login Request,200,OK,Moderate Load Test 1-42,text,true,,1428,242,1,1,http://localhost:8080/api/auth/signin,389,0,0
1752961709339,100,Get All Events,200,OK,Moderate Load Test 1-42,text,true,,2825,392,1,1,http://localhost:8080/api/events,100,0,0
1752961709439,98,Get User Info,200,OK,Moderate Load Test 1-42,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,98,0,0
1752961709538,101,Get My Bookings,200,OK,Moderate Load Test 1-42,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,101,0,0
1752961709640,100,Get Event Details By ID,200,OK,Moderate Load Test 1-42,text,true,,1899,417,1,1,http://localhost:8080/api/events/68742e8626a419aac9543576,100,0,0
1752961709740,103,Get Seat Map By ID,200,OK,Moderate Load Test 1-42,text,true,,3862,431,1,1,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,103,0,0
1752961709843,196,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-42,text,true,,3026,427,1,1,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,196,0,0
1752961710148,434,Login Request,200,OK,Moderate Load Test 1-43,text,true,,1428,242,1,1,http://localhost:8080/api/auth/signin,434,0,1
1752961710583,96,Get All Events,200,OK,Moderate Load Test 1-43,text,true,,2825,392,1,1,http://localhost:8080/api/events,96,0,0
1752961710680,100,Get User Info,200,OK,Moderate Load Test 1-43,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,100,0,0
1752961710780,99,Get My Bookings,200,OK,Moderate Load Test 1-43,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,99,0,0
1752961710879,101,Get Event Details By ID,200,OK,Moderate Load Test 1-43,text,true,,1899,417,1,1,http://localhost:8080/api/events/68742e8626a419aac9543576,101,0,0
1752961710981,102,Get Seat Map By ID,200,OK,Moderate Load Test 1-43,text,true,,3862,431,1,1,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,102,0,0
1752961711083,192,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-43,text,true,,3026,427,1,1,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,192,0,0
1752961711362,445,Login Request,200,OK,Moderate Load Test 1-44,text,true,,1428,242,1,1,http://localhost:8080/api/auth/signin,445,0,1
1752961711807,98,Get All Events,200,OK,Moderate Load Test 1-44,text,true,,2825,392,1,1,http://localhost:8080/api/events,98,0,0
1752961711906,101,Get User Info,200,OK,Moderate Load Test 1-44,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,101,0,0
1752961712007,100,Get My Bookings,200,OK,Moderate Load Test 1-44,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,100,0,0
1752961712107,99,Get Event Details By ID,200,OK,Moderate Load Test 1-44,text,true,,1899,417,1,1,http://localhost:8080/api/events/68742e8626a419aac9543576,99,0,0
1752961712207,102,Get Seat Map By ID,200,OK,Moderate Load Test 1-44,text,true,,3862,431,1,1,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,102,0,0
1752961712309,196,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-44,text,true,,3026,427,1,1,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,196,0,0
1752961712549,447,Login Request,200,OK,Moderate Load Test 1-45,text,true,,1428,242,1,1,http://localhost:8080/api/auth/signin,447,0,2
1752961712997,98,Get All Events,200,OK,Moderate Load Test 1-45,text,true,,2825,392,1,1,http://localhost:8080/api/events,98,0,0
1752961713095,98,Get User Info,200,OK,Moderate Load Test 1-45,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,98,0,0
1752961713193,101,Get My Bookings,200,OK,Moderate Load Test 1-45,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,101,0,0
1752961713295,102,Get Event Details By ID,200,OK,Moderate Load Test 1-45,text,true,,1899,417,1,1,http://localhost:8080/api/events/68742e8626a419aac9543576,102,0,0
1752961713397,98,Get Seat Map By ID,200,OK,Moderate Load Test 1-45,text,true,,3862,431,1,1,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,98,0,0
1752961713495,193,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-45,text,true,,3026,427,1,1,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,193,0,0
1752961713748,433,Login Request,200,OK,Moderate Load Test 1-46,text,true,,1428,242,1,1,http://localhost:8080/api/auth/signin,433,0,0
1752961714181,98,Get All Events,200,OK,Moderate Load Test 1-46,text,true,,2825,392,1,1,http://localhost:8080/api/events,98,0,0
1752961714279,98,Get User Info,200,OK,Moderate Load Test 1-46,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,98,0,0
1752961714378,102,Get My Bookings,200,OK,Moderate Load Test 1-46,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,102,0,0
1752961714480,97,Get Event Details By ID,200,OK,Moderate Load Test 1-46,text,true,,1899,417,1,1,http://localhost:8080/api/events/68742e8626a419aac9543576,97,0,0
1752961714577,100,Get Seat Map By ID,200,OK,Moderate Load Test 1-46,text,true,,3862,431,1,1,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,100,0,0
1752961714677,195,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-46,text,true,,3026,427,1,1,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,195,0,0
1752961714947,436,Login Request,200,OK,Moderate Load Test 1-47,text,true,,1428,242,1,1,http://localhost:8080/api/auth/signin,436,0,2
1752961715383,97,Get All Events,200,OK,Moderate Load Test 1-47,text,true,,2825,392,1,1,http://localhost:8080/api/events,97,0,0
1752961715480,99,Get User Info,200,OK,Moderate Load Test 1-47,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,99,0,0
1752961715579,102,Get My Bookings,200,OK,Moderate Load Test 1-47,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,102,0,0
1752961715681,98,Get Event Details By ID,200,OK,Moderate Load Test 1-47,text,true,,1899,417,1,1,http://localhost:8080/api/events/68742e8626a419aac9543576,98,0,0
1752961715780,100,Get Seat Map By ID,200,OK,Moderate Load Test 1-47,text,true,,3862,431,1,1,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,100,0,0
1752961715880,192,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-47,text,true,,3026,427,1,1,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,192,0,0
1752961716147,530,Login Request,200,OK,Moderate Load Test 1-48,text,true,,1428,242,1,1,http://localhost:8080/api/auth/signin,530,0,2
1752961716677,100,Get All Events,200,OK,Moderate Load Test 1-48,text,true,,2825,392,1,1,http://localhost:8080/api/events,100,0,0
1752961716777,102,Get User Info,200,OK,Moderate Load Test 1-48,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,102,0,0
1752961716880,101,Get My Bookings,200,OK,Moderate Load Test 1-48,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,101,0,0
1752961716981,102,Get Event Details By ID,200,OK,Moderate Load Test 1-48,text,true,,1899,417,1,1,http://localhost:8080/api/events/68742e8626a419aac9543576,102,0,0
1752961717083,100,Get Seat Map By ID,200,OK,Moderate Load Test 1-48,text,true,,3862,431,1,1,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,100,0,0
1752961717183,195,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-48,text,true,,3026,427,2,2,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,195,0,0
1752961717347,538,Login Request,200,OK,Moderate Load Test 1-49,text,true,,1428,242,1,1,http://localhost:8080/api/auth/signin,538,0,1
1752961717886,106,Get All Events,200,OK,Moderate Load Test 1-49,text,true,,2825,392,1,1,http://localhost:8080/api/events,106,0,0
1752961717992,98,Get User Info,200,OK,Moderate Load Test 1-49,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,98,0,0
1752961718090,102,Get My Bookings,200,OK,Moderate Load Test 1-49,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,102,0,0
1752961718193,99,Get Event Details By ID,200,OK,Moderate Load Test 1-49,text,true,,1899,417,1,1,http://localhost:8080/api/events/68742e8626a419aac9543576,99,0,0
1752961718292,100,Get Seat Map By ID,200,OK,Moderate Load Test 1-49,text,true,,3862,431,1,1,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,100,0,0
1752961718392,191,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-49,text,true,,3026,427,2,2,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,191,0,0
1752961718547,529,Login Request,200,OK,Moderate Load Test 1-50,text,true,,1428,242,1,1,http://localhost:8080/api/auth/signin,529,0,2
1752961719076,98,Get All Events,200,OK,Moderate Load Test 1-50,text,true,,2825,392,1,1,http://localhost:8080/api/events,98,0,0
1752961719175,100,Get User Info,200,OK,Moderate Load Test 1-50,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,100,0,0
1752961719275,102,Get My Bookings,200,OK,Moderate Load Test 1-50,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,102,0,0
1752961719377,100,Get Event Details By ID,200,OK,Moderate Load Test 1-50,text,true,,1899,417,1,1,http://localhost:8080/api/events/68742e8626a419aac9543576,100,0,0
1752961719477,101,Get Seat Map By ID,200,OK,Moderate Load Test 1-50,text,true,,3862,431,1,1,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,101,0,0
1752961719579,198,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-50,text,true,,3026,427,1,1,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,198,0,0
